1 57 1.39783e-07 1.38516e-07 -6.25719e-08 -4.9865e-08 9.84898e-09  9.76716
1 58 9.31987e-08 9.2321e-08 -5.74483e-08 -2.22634e-08 6.10515e-09  8.36897
1 59 5.40138e-08 5.35002e-08 -3.95441e-08 -2.5636e-09 3.29234e-09  7.32959
1 60 2.34729e-08 2.32556e-08 -1.74434e-08 8.40994e-09 1.13224e-09  6.42249
1 61 8.34929e-09 8.27876e-09 -3.92419e-09 6.26987e-09 2.18481e-10  5.79838
1 62 3.73188e-09 3.70301e-09 1.56477e-09 2.99107e-09 -5.16457e-11  5.41844
1 63 1.55935e-09 1.5481e-09 1.18041e-09 2.48204e-10 -5.49227e-11  6.65197
1 64 3.93245e-10 3.91307e-10 2.05487e-10 1.24615e-11 -1.15822e-11  7.99461
1 65 8.45474e-11 8.44456e-11 3.3683e-11 3.6009e-11 -1.4106e-12  8.47772
1 66 5.9093e-11 5.91813e-11 2.50818e-11 4.68346e-11 -2.90925e-13  8.80602
1 67 2.71361e-11 2.71691e-11 2.08718e-11 1.11798e-11 -3.90759e-13  10.0191
1 68 4.96571e-12 4.94377e-12 8.26501e-13 4.23408e-12 1.16984e-14  9.81957
1 69 3.73594e-12 3.71777e-12 -2.27512e-12 -3.57971e-13 8.99173e-15  7.8988
1 70 2.33061e-12 2.3199e-12 2.07979e-12 5.97417e-13 4.51817e-15  5.68093
1 71 1.32847e-12 1.32208e-12 9.3674e-14 1.08167e-12 1.19159e-14  4.98725
1 72 8.73214e-13 8.68576e-13 1.05193e-13 7.58048e-13 9.78904e-15  4.59453
1 73 3.99707e-13 3.97445e-13 1.46859e-13 3.38986e-13 2.60668e-15  3.82875
1 74 1.14167e-13 1.13493e-13 1.72283e-15 1.0604e-13 6.14256e-16  3.59744
1 75 2.17818e-14 2.1646e-14 -1.19139e-14 1.47568e-14 1.33881e-16  4.18053
1 76 4.45184e-15 4.44807e-15 -3.65795e-16 3.52807e-15 1.70081e-18  4.3341
1 77 2.73269e-15 2.73899e-15 1.94756e-15 1.68175e-15 -1.98073e-17  3.95602
1 78 2.39263e-15 2.39982e-15 1.97542e-15 9.22366e-16 -1.82869e-17  4.01452
1 79 2.9422e-15 2.95894e-15 2.48727e-15 1.11451e-15 -3.29986e-17  3.72382

2 0 8.59289e-14 8.56396e-14 -7.4744e-15 -7.94978e-14 4.31074e-16  1.94398
2 1 3.91777e-13 3.9043e-13 9.25221e-14 -3.51689e-13 1.76741e-15  1.86931
2 2 1.22321e-12 1.21889e-12 4.21682e-13 -1.06274e-12 2.66887e-15  1.93831
2 3 3.16453e-12 3.1533e-12 4.42555e-13 -2.91003e-12 -2.76348e-15  2.64251
2 4 5.39562e-12 5.3764e-12 -1.93393e-12 -4.54707e-12 -2.00103e-14  3.94755
2 5 5.94426e-12 5.92146e-12 -2.51914e-13 -5.50632e-12 -3.58595e-15  5.06806
2 6 4.39364e-12 4.37551e-12 -5.82447e-14 -4.0879e-12 1.30634e-14  4.15421
2 7 2.94581e-12 2.93244e-12 2.34519e-12 -1.38658e-12 2.074e-14  3.57751
2 8 2.9236e-12 2.91066e-12 2.72596e-12 1.14455e-13 1.63851e-14  3.66927
2 9 3.43763e-12 3.42009e-12 3.17603e-12 3.52812e-13 3.92044e-15  3.50916
2 10 4.98557e-12 4.94995e-12 4.45344e-12 1.02637e-12 2.38707e-15  3.41349
2 11 1.19837e-11 1.18832e-11 9.39367e-12 5.27837e-12 -5.91006e-16  3.52559
2 12 1.76032e-11 1.74279e-11 1.43328e-11 5.85222e-12 2.66777e-14  3.47218
2 13 3.03759e-11 3.00757e-11 -2.62365e-11 3.35252e-12 -1.00889e-13  5.5369
2 14 4.83224e-11 4.7864e-11 -2.83385e-13 4.11714e-11 -9.09562e-14  12.57
2 15 2.27512e-10 2.2611e-10 6.89375e-11 -2.63839e-11 -4.73208e-12  15.3842
2 16 2.97121e-09 2.95765e-09 -1.01631e-09 2.12828e-09 -8.84812e-11  12.1675
2 17 4.8955e-09 4.87199e-09 4.15357e-09 -1.70322e-09 -3.0169e-11  6.50226
2 18 1.08528e-08 1.08019e-08 2.58618e-09 9.32851e-09 4.50011e-12  5.36499
2 19 3.09387e-08 3.07925e-08 -2.34628e-08 1.15732e-08 9.83419e-10  6.5679
2 20 5.3435e-08 5.31734e-08 -2.08823e-08 -3.55712e-08 2.90741e-09  8.11794
2 21 9.17337e-08 9.12854e-08 1.8493e-08 -6.15059e-08 5.47741e-09  9.49679
2 22 1.25955e-07 1.25353e-07 3.13003e-08 -7.91651e-08 7.80142e-09  10.3183
2 23 1.77527e-07 1.76713e-07 2.67541e-08 -1.19963e-07 1.14817e-08  11.0829
2 24 2.55507e-07 2.54389e-07 1.20126e-07 -1.37097e-07 1.78091e-08  11.7007
2 25 3.62234e-07 3.60739e-07 2.52823e-07 -1.98737e-08 2.74586e-08  12.4269
2 26 4.56179e-07 4.5438e-07 3.01871e-07 -4.69923e-08 3.64415e-08  13.0653
2 27 5.33735e-07 5.31703e-07 1.41856e-07 -3.35806e-07 4.62749e-08  13.1156
2 28 5.85091e-07 5.8301e-07 -3.68639e-07 -2.09035e-07 5.01818e-08  12.9303
2 29 6.56233e-07 6.54024e-07 -3.69516e-07 3.50772e-07 4.0669e-08  12.6303
2 30 6.99851e-07 6.97577e-07 -2.39242e-07 5.09997e-07 2.45716e-08  12.2066
2 31 7.8236e-07 7.79883e-07 -4.81883e-08 6.39528e-07 1.40045e-08  11.9636
2 32 8.7922e-07 8.76403e-07 6.13488e-07 3.87238e-07 6.06245e-09  12.9957
2 33 9.6001e-07 9.56954e-07 7.60216e-07 -2.20223e-07 1.606e-08  13.852
2 34 1.05441e-06 1.05107e-06 2.78532e-07 -8.18055e-07 3.28018e-08  14.8255
2 35 1.13265e-06 1.12924e-06 -3.45812e-07 -8.47098e-07 3.6609e-08  15.4485
2 36 1.2327e-06 1.22915e-06 -7.00042e-07 -6.78138e-07 3.58677e-08  15.9548
2 37 1.34131e-06 1.33759e-06 -8.77092e-07 -5.42938e-07 3.4213e-08  16.2002
2 38 1.40308e-06 1.39932e-06 -9.74946e-07 -3.89706e-07 2.92287e-08  16.2921
2 39 1.41741e-06 1.41379e-06 -1.0026e-06 -2.86768e-07 2.15626e-08  16.287
2 40 1.41475e-06 1.41131e-06 -1.01731e-06 -1.77768e-07 1.1604e-08  16.3535
2 41 1.41006e-06 1.40682e-06 -1.02576e-06 -2.83575e-08 2.1392e-09  16.4812
2 42 1.40917e-06 1.40613e-06 -1.01066e-06 1.648e-07 -5.65233e-09  16.7203
2 43 1.4065e-06 1.40364e-06 -9.52942e-07 3.67708e-07 -1.2645e-08  16.8068
2 44 1.39137e-06 1.3887e-06 -8.49426e-07 5.46907e-07 -1.51473e-08  16.9398
2 45 1.34398e-06 1.34163e-06 -7.28889e-07 6.51048e-07 -1.22126e-08  17.1999
2 46 1.25924e-06 1.2573e-06 -6.26238e-07 6.70093e-07 -6.80744e-09  17.3663
2 47 1.17012e-06 1.16855e-06 -5.42857e-07 6.63268e-07 1.57171e-09  17.3604
2 48 1.06481e-06 1.06355e-06 -5.97666e-07 5.15796e-07 1.46887e-08  17.3443
2 49 9.29784e-07 9.28865e-07 -6.36686e-07 2.97582e-07 2.11497e-08  17.2621
2 50 8.30577e-07 8.29791e-07 -6.44104e-07 -5.40574e-08 3.01193e-08  16.963
2 51 7.45875e-07 7.44873e-07 -4.11721e-07 -4.1606e-07 2.96744e-08  16.0239
2 52 6.60949e-07 6.59448e-07 9.51364e-08 -5.0915e-07 2.10596e-08  14.6868
2 53 5.99572e-07 5.97611e-07 4.59499e-07 -2.7471e-08 1.23097e-08  13.2496
2 54 5.56697e-07 5.54138e-07 1.96825e-07 3.697e-07 1.63891e-08  12.3138
2 55 5.0586e-07 5.02749e-07 -2.80168e-07 2.37479e-07 3.01413e-08  11.4082
2 56 4.60452e-07 4.5711e-07 -3.11683e-07 1.23757e-08 3.67778e-08  11.0119
2 57 3.88972e-07 3.86055e-07 -2.15765e-07 -1.04143e-07 3.27936e-08  10.9604
2 58 2.44611e-07 2.4271e-07 -1.13508e-07 -8.17325e-08 1.92156e-08  10.616
2 59 1.38504e-07 1.37301e-07 -6.08479e-08 -5.46352e-08 9.86997e-09  9.51974
2 60 8.80569e-08 8.72523e-08 -5.58421e-08 -2.3476e-08 5.71583e-09  8.07135
2 61 4.4716e-08 4.43047e-08 -3.41784e-08 -1.21994e-09 2.63256e-09  6.90918
2 62 1.73331e-08 1.718e-08 -1.26041e-08 7.84961e-09 7.09229e-10  6.08837
2 63 5.0379e-09 4.99999e-09 -9.90406e-10 4.50309e-09 4.27545e-11  5.52217
2 64 2.34112e-09 2.32464e-09 1.35686e-09 1.51159e-09 -5.52092e-11  5.70593
2 65 8.5701e-10 8.51647e-10 5.18656e-10 -4.30433e-11 -3.01134e-11  7.31478
2 66 1.63959e-10 1.63561e-10 6.7522e-11 3.77415e-11 -3.59027e-12  8.27151
2 67 5.71345e-11 5.72268e-11 1.57283e-11 4.83237e-11 -1.31114e-13  8.5185
2 68 3.61882e-11 3.625e-11 2.1403e-11 2.29669e-11 -3.52335e-13  9.23411
2 69 6.57327e-12 6.55762e-12 1.36673e-12 4.25815e-12 -2.16548e-14  9.57321
2 70 3.82328e-12 3.8056e-12 -2.24739e-12 9.60849e-13 1.58666e-14  8.23225
2 71 2.45273e-12 2.44207e-12 2.01269e-12 -8.22093e-13 -7.60411e-15  6.04113
2 72 1.37549e-12 1.36937e-12 4.14719e-13 1.06312e-12 1.03001e-14  4.9752
2 73 8.76954e-13 8.72554e-13 1.66392e-13 7.36854e-13 9.45286e-15  4.62295
2 74 3.92372e-13 3.90301e-13 1.84441e-13 3.12249e-13 2.42211e-15  3.86371
2 75 1.07298e-13 1.06708e-13 1.28779e-14 9.89462e-14 5.20015e-16  3.53324
2 76 1.90224e-14 1.89219e-14 -9.44273e-15 1.34057e-14 1.0354e-16  4.06803
